l2id,nj,chipct,mdist,lntotvar,olsrsvar,mdrsvar,ebintrcp,ebagec,ebagecsq,olintrcp,olagec,olagecsq,fvintrcp,fvagec,fvagecsq,ecintrcp,ecagec,ecagecsq,pv00,pv10,pv11,pv20,pv21,pv22,pvc00,pvc10,pvc11,pvc20,pvc21,pvc22
10201,5,13.1531819802717,9.12889933066262,-.687932048689633,-.344906020365782,-.346138553461082,-.00431741439089313,-.00825012122483425,.000857728663860061,.0405950833957019,.0228820982507748,.00571048973465436,.0466530398788307,-.00024342858888023,.000313711105005685,.0423356254879376,-.00849354981371448,.00117143976886575,.000265599231996682,1.59563066454319E-005,4.35499053357579E-006,-7.38361355620064E-006,-4.71489073251448E-007,2.61987938741227E-007,.000264839950189433,1.63080201283373E-005,4.27638124704375E-006,-7.37910767253722E-006,-4.31000752363268E-007,2.67159397252463E-007
10202,4,6.36631196065708,3.19028774404757,-.548721680855617,.000176561788806022,.000174809701381272,-.0306688949780291,-.000530510535945418,.000784699454898854,-.0493932197774498,.00353216085479987,.00330131176769127,.0466530398788307,-.00024342858888023,.000313711105005685,.0159841449008016,-.000773939124825648,.00109841055990454,.000128509782341331,-5.17050309827583E-006,1.06916212175594E-005,-2.89455369515109E-006,-6.06011196939747E-007,1.87337838357933E-007,.000123084680132143,-5.78033886855441E-006,1.09685589996948E-005,-2.76543957253371E-006,-6.02761966079335E-007,1.96845538414192E-007
10204,2,-1E+036,-1E+036,4.65470685931868E-005,-1E+036,-1E+036,-.0156361361054618,-.00124392605525921,.000444537518711147,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0310169037733689,-.00148735464413944,.000758248623716832,.000255405606194885,-1.04079074723929E-005,1.03121420694312E-005,-5.85665976277167E-006,-4.68610641096845E-007,2.56299397274018E-007,.0002550743265947,-1.13728822248833E-005,1.05653506535711E-005,-5.89108191360622E-006,-4.57977423439833E-007,2.70903268874968E-007
10206,2,-1E+036,-1E+036,.00075521633192065,-1E+036,-1E+036,-.0185462495774491,-.000511339055047053,.000486579392712143,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0281067903013816,-.000754767643927283,.000800290497717828,.00019858458184115,-4.30109004488411E-006,1.14610764121016E-005,-4.61189710300922E-006,-6.61919308146599E-007,2.30994666697929E-007,.000195769194770822,-4.90796423559011E-006,1.17904807095597E-005,-4.54570785503396E-006,-6.58214553328726E-007,2.41859322416018E-007
10211,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00701927761044608,.00134643155155518,5.18799895319793E-005,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0396337622683846,.00110300296267495,.000365591094537664,.000479667356795831,2.96092988733031E-005,9.85170153117417E-006,-1.38548166572543E-005,-1.30855269656249E-006,4.96555612755981E-007,.000487122006339424,3.05073504277295E-005,1.00666885302421E-005,-1.41674220383867E-005,-1.32518685811511E-006,5.17879245276386E-007
10215,2,-1E+036,-1E+036,.00353166411293089,-1E+036,-1E+036,-.023165907554885,-.00292130054619165,.000797503937003577,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0234871323239457,-.00316472913507188,.00111121504200926,.000250129775693541,2.10508817196214E-005,1.13757938282168E-005,-7.59583097003536E-006,-1.2393618462904E-006,3.40484678475417E-007,.000248965085390969,2.166869109806E-005,1.16841466418012E-005,-7.64067349840635E-006,-1.26043474696024E-006,3.55163123040029E-007
10216,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0137710763140738,.000626069019511747,-.000372746451868539,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0604241161929045,.000382640430631517,-5.9035346862854E-005,.000277145823035496,2.53933817424086E-006,1.20474576430715E-005,-6.89184744673206E-006,-8.59972690651973E-007,2.97138512932526E-007,.000277135205658384,2.24228972624344E-006,1.24088548897712E-005,-6.90086756104095E-006,-8.64718794843897E-007,3.10007836856749E-007
10217,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00732399526795805,-.0015489919965947,-4.12013984581093E-005,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0539770351467887,-.00179242058547493,.000272509706547576,.000487834358124895,2.93632730523478E-005,9.61960126883427E-006,-1.40336717696638E-005,-1.28167373262977E-006,4.98544126058473E-007,.000495594860393434,3.0244206723404E-005,9.82192599472675E-006,-1.43531484279801E-005,-1.29615720313761E-006,5.19812299519478E-007
10220,2,-1E+036,-1E+036,2.98407470745766E-005,-1E+036,-1E+036,-.00091387291144749,.00213206502905521,-.0001709532129626,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0457391669673832,.00188863644017498,.000142757892043085,.000513795889919994,2.22437638409417E-005,5.56039104742025E-006,-1.40277337776357E-005,-7.36604027324699E-007,4.48827624951792E-007,.000522471602708246,2.27575821627853E-005,5.54310276489261E-006,-1.43237457148499E-005,-7.10161544388185E-007,4.64399690769122E-007
10221,4,4.63173780209281,.60890784013435,-.548193761564135,.0007983265667639,.000171611772849425,-.00989187328581588,-.00083866001804724,.000313123450674071,-.00838302457987445,.00865939932555755,.00286766681392457,.0466530398788307,-.00024342858888023,.000313711105005685,.0367611665930148,-.00108208860692747,.000626834555679756,.000190276204969233,1.80576514771941E-005,7.95267982024327E-006,-5.9066338634189E-006,-8.65025722290624E-007,2.67112360547901E-007,.000186846804394921,1.85525450953535E-005,8.0715102786104E-006,-5.87734561062742E-006,-8.58739763173232E-007,2.76693064791668E-007
10222,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0207706133039191,.000539945323889948,-.000537533606019131,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0674236531827498,.000296516735009718,-.000223822501013446,.000276587900597021,7.93280794646199E-006,1.24335248869744E-005,-7.20738764645377E-006,-1.01455483024721E-006,3.14236197448563E-007,.000276455187248872,7.90729725278391E-006,1.28141587911746E-005,-7.22042170428483E-006,-1.02700304049062E-006,3.27435897191008E-007
10223,4,6.00252569012327,2.54783337667436,-.549043395149398,.000153791558534811,-1E+036,.00971684243461009,3.80499729775206E-005,-.000244092596040561,.13552752623757,.0447741630401382,.00349979485193639,.0466530398788307,-.00024342858888023,.000313711105005685,.0563698823134408,-.000205378615902709,6.96185089651238E-005,.000305993088102205,9.1763750230319E-006,3.45226108546883E-006,-7.63700942892485E-006,-2.12473048278801E-007,2.40669820956254E-007,.00030655631411626,9.18657376129353E-006,3.33260196531933E-006,-7.59911213635694E-006,-1.54143760801927E-007,2.41913046770648E-007
10226,2,-1E+036,-1E+036,.00101722191143979,-1E+036,-1E+036,-.0196078256833329,.000364342450193917,.000455625361063604,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0270452141954978,.000120913861313688,.00076933646606929,.000399668053556109,9.11598934467298E-006,4.41331818267632E-006,-9.9846272380289E-006,-2.99347484553619E-007,3.07649219792263E-007,.000403843096561991,9.0696135287988E-006,4.34892048699839E-006,-1.00566901104573E-005,-2.47384807923256E-007,3.13108203570189E-007
10230,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0227165539956161,-.00161098941135024,-.000411149599003235,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0693695938744467,-.00185441800023046,-9.74384939975503E-005,.000387697750241946,2.70298730553981E-005,1.17804936419119E-005,-1.13841354896079E-005,-1.4164951180577E-006,4.45880426940347E-007,.000391682156881115,2.78642303290977E-005,1.21060858324308E-005,-1.15877556857014E-005,-1.44522657626696E-006,4.65502912062566E-007
