l2id,nj,chipct,mdist,lntotvar,olsrsvar,mdrsvar,ebintrcp,ebinvage,olintrcp,olinvage,fvintrcp,fvinvage,ecintrcp,ecinvage,pv00,pv10,pv11,pvc00,pvc10,pvc11
10183,3,7.75825880637987,6.85275429977173,-.343359228668092,.00300754471863316,.00154182193726008,.00891799309806172,-.275924912398926,-.0131966110577725,3.01321283804832,.00483719291477228,.0980279481150505,.013755186012834,-.177896964283875,.000179864426940694,-.00564062268259843,.179632180301256,.000182792856949814,-.00577114388116637,.198794299722511
10184,3,8.80893895234273,7.02771016176223,-.344517291016931,6.2056731246959E-005,.0010420944741428,-.0189445561703888,.591820321869535,-.0872222587792308,3.23077599643782,.00483719291477228,.0980279481150505,-.0141073632556166,.689848269984586,.000178289851012448,-.00558598917625176,.177749513366762,.000181275430529703,-.00569131211033031,.195225253711083
10185,3,-1E+036,-1E+036,-.346319804798265,.000160886583154095,7.74331778225763E-005,-.0109743372159696,.344888826821289,-.00196283605800865,1.55613205132104,.00483719291477228,.0980279481150505,-.00613714430119734,.442916774936339,8.72286578850773E-005,-.00271199325102348,.0870564154212676,8.60587750184159E-005,-.00257259524618294,.0933639607545155
10186,3,-1E+036,-1E+036,-.346361952548152,.00021140616125444,.00010708721409147,-.000190474133995467,.00590643357368408,-.0007814147774697,-.164056617709342,.00483719291477228,.0980279481150505,.00464671878077681,.103934381688735,.000123422085879676,-.00385949510211449,.123432939557958,.000123804252100882,-.00384105317018029,.135801876827981
10187,5,11.0106630718769,7.09243632089195,-.689998403943154,-.546535596094623,-.546918825368711,-.000183920969979693,.00476150602653838,-.00491200570357162,-2.57462993170423,.00483719291477228,.0980279481150505,.00465327194479259,.102789454141589,9.55872023057098E-005,-.00298835160458906,.0961687675792907,9.45169294032062E-005,-.0029276861644077,.107315951152042
10188,3,-1E+036,-1E+036,-.344994586759643,.000128186818457055,.000792466682929244,-.00316965548140129,.0990316225298848,-.177303220487701,-15.6565433518427,.00483719291477228,.0980279481150505,.00166753743337099,.197059570644935,9.65423835287666E-005,-.00300798189904749,.0964617651920031,9.57609644552358E-005,-.00290312387498308,.104560613185686
10189,2,-1E+036,-1E+036,1.16317160046185E-005,-1E+036,-1E+036,.017989768061799,-.564766340385748,.0750927005062937,2.15967232631867,.00483719291477228,.0980279481150505,.0228269609765713,-.466738392270698,.000115802434121433,-.0036115789351236,.115378075921594,.000116007260072181,-.00353969370265931,.124574825592326
10192,3,-1E+036,-1E+036,-.346169400197263,.000182978635064848,.000228934258803792,.0129116116669006,-.404886428582358,.00461520343934873,-4.97941031987748,.00483719291477228,.0980279481150505,.0177488045816728,-.306858480467308,.000113309002344256,-.00353972225056125,.113323392752248,.000113242345301212,-.00349154276855435,.124276638870624
10193,5,3.86518884309349,.619083456541702,-.693004415864869,-.549207673762942,-.5491841436171,-.00440746283962558,.137091313950658,-.00563351787531304,-.814879619795505,.00483719291477228,.0980279481150505,.0004297300751467,.235119262065709,.000112174586468786,-.00351408213535685,.112827946408601,.000111806666290855,-.00350768288238795,.12667198394137
10194,3,-1E+036,-1E+036,-.34544066226075,.00113147278399669,.000557254519815889,-.00658470165377048,.206442923277322,-.0184289442168045,-.560500112400534,.00483719291477228,.0980279481150505,-.0017475087389982,.304470871392373,.000107766182326318,-.00336405705684888,.10775683750261,.000107461654268769,-.0032977412779904,.117806577294365
10195,3,3.98068445335407,.813031315510958,-.346253465221437,5.70452530540192E-005,.000137364796310995,-.00139914317399326,.0443261980906614,-.0545857552831004,2.9065751930199,.00483719291477228,.0980279481150505,.00343804974077902,.142354146205712,.000200689623827873,-.00629337819714442,.2000879212884,.000204657540637998,-.00645969094854639,.220425019140623
10196,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.000775922615836262,-.0176860204073258,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00561311553060854,.0803419277077247,.000231540028336247,-.0072462045324404,.22951164225171,.000237407359794476,-.00740232929627725,.247359546751489
10198,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,3.26408092096333E-005,.000132198509794471,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00486983372398191,.098160146624845,.000231645245253253,-.00724878855849128,.229569788995526,.000237535052991627,-.00740194667099843,.247204528176096
10199,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00098936718379808,-.0307443866693269,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00582656009857036,.0672835614457236,.000208887076306651,-.00654133995854834,.20758695018562,.00021350095660323,-.00668167875348361,.225745566013716
10200,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00888272685325823,.277146954723257,-1E+036,-1E+036,.00483719291477228,.0980279481150505,-.00404553393848595,.375174902838308,.000197100073356125,-.00617071240136878,.19593408760233,.000201154262013947,-.00628600486512705,.213081747356531
